spouts,max_spout,spout_wait,spliters,counters,netty_min_wait,$<throughput
3,10,3,2,1,10,10.270736617230188
3,10,3,2,1,100,10.87464793327316
3,10,3,2,1,1000,10.720641523188748
3,10,3,2,3,10,6.202319667555666
3,10,3,2,3,100,6.118827632625589
3,10,3,2,3,1000,6.323510813203491
3,10,3,2,6,10,6.23208276205908
3,10,3,2,6,100,6.417661404184315
3,10,3,2,6,1000,6.023007890140336
3,10,3,2,12,10,6.350819255683983
3,10,3,2,12,100,6.288121738036849
3,10,3,2,12,1000,6.3742988271290155
3,10,3,3,1,10,9.728572818367546
3,10,3,3,1,100,9.56297217175098
3,10,3,3,1,1000,9.67866821525358
3,10,3,3,3,10,5.447809980387884
3,10,3,3,3,100,5.435668859053107
3,10,3,3,3,1000,5.567928730512249
3,10,3,3,6,10,5.117183502200389
3,10,3,3,6,100,5.211047420531527
3,10,3,3,6,1000,5.1028218604888504
3,10,3,3,12,10,5.494807407000384
3,10,3,3,12,100,5.5972237770066045
3,10,3,3,12,1000,5.392289026691831
3,10,3,6,1,10,9.753242953281966
3,10,3,6,1,100,9.695559433779328
3,10,3,6,1,1000,10.387559858313685
3,10,3,6,3,10,5.627145349164369
3,10,3,6,3,100,5.885122410546139
3,10,3,6,3,1000,5.772338951743246
3,10,3,6,6,10,5.203725867721288
3,10,3,6,6,100,5.453454763592736
3,10,3,6,6,1000,5.269814502529511
3,10,3,6,12,10,5.613562366677894
3,10,3,6,12,100,5.641430666817105
3,10,3,6,12,1000,5.822077317186772
3,10,10,1,1,10,11.260880826098218
3,10,10,1,1,100,11.855505103794947
3,10,10,1,1,1000,11.71303074670571
3,10,10,1,3,10,7.0736365565537245
3,10,10,1,3,100,7.283851700779372
3,10,10,1,3,1000,7.032348804500703
3,10,10,1,6,10,6.969126768415918
3,10,10,1,6,100,7.058657443354274
3,10,10,1,6,1000,6.622516556291391
3,10,10,1,12,10,7.053180984624065
3,10,10,1,12,100,6.961849067112225
3,10,10,1,12,1000,6.746727836999056
3,10,10,2,1,10,10.22369443422075
3,10,10,2,1,100,10.089290218433133
3,10,10,2,1,1000,10.512594087717085
3,10,10,2,3,10,6.010699044298852
3,10,10,2,3,100,6.038282712396595
3,10,10,2,3,1000,6.258997308631157
3,10,10,2,6,10,5.7810151462596835
3,10,10,2,6,100,5.742835812324126
3,10,10,2,6,1000,5.773338721782807
3,10,10,2,12,10,6.241418050181001
3,10,10,2,12,100,5.955216769890424
3,10,10,2,12,1000,6.182762458266353
3,10,10,3,1,10,9.868745682423764
3,10,10,3,1,100,10.691070817653095
3,10,10,3,1,1000,10.017631030613881
3,10,10,3,3,10,5.898313082458417
3,10,10,3,3,100,6.028090903610827
3,10,10,3,3,1000,6.0488749092668765
3,10,10,3,6,10,5.60821042005496
3,10,10,3,6,100,5.643340857787811
3,10,10,3,6,1000,5.624929688378895
3,10,10,3,12,10,5.951672419950006
3,10,10,3,12,100,6.191950464396285
3,10,10,3,12,1000,5.831583858175881
3,10,10,6,1,10,9.637625289128758
3,10,10,6,1,100,9.48856627763545
3,10,10,6,1,1000,9.804882831650161
3,10,10,6,3,10,6.203858800173708
3,10,10,6,3,100,6.094216588457554
3,10,10,6,3,1000,6.051803437424352
3,10,10,6,6,10,5.616715344866322
3,10,10,6,6,100,5.664117813650524
3,10,10,6,6,1000,5.561735261401557
3,10,10,6,12,10,6.034274680183442
3,10,10,6,12,100,5.911563017261764
3,10,10,6,12,1000,5.863039399624766
3,10,100,1,1,10,35.36568114301882
3,10,100,1,1,100,36.82020692956294
3,10,100,1,1,1000,34.81894150417827
3,10,100,1,3,10,35.773055734420836
3,10,100,1,3,100,36.00230414746544
3,10,100,1,3,1000,35.93890386343217
3,10,100,1,6,10,35.27834615113244
3,10,100,1,6,100,35.574528637495554
3,10,100,1,6,1000,37.203765021020125
3,10,100,1,12,10,36.619305697963966
3,10,100,1,12,100,36.76335428844528
3,10,100,1,12,1000,36.31345776744861
3,10,100,2,1,10,37.08648568461653
3,10,100,2,1,100,35.14567883878677
3,10,100,2,1,1000,37.192695354632356
3,10,100,2,3,10,35.57199772339215
3,10,100,2,3,100,36.5764447695684
3,10,100,2,3,1000,35.42456339225619
3,10,100,2,6,10,36.52567755131857
3,10,100,2,6,100,35.26217426566522
3,10,100,2,6,1000,36.93034936110495
3,10,100,2,12,10,37.38038277511962
3,10,100,2,12,100,37.21345638582912
3,10,100,2,12,1000,37.17333928106762
3,10,100,3,1,10,37.91037986200622
3,10,100,3,1,100,36.989088218975404
3,10,100,3,1,1000,35.83330347224711
3,10,100,3,3,10,35.78457684737878
3,10,100,3,3,100,36.43783704999271
3,10,100,3,3,1000,37.61095230931247
3,10,100,3,6,10,35.200112640360445
3,10,100,3,6,100,34.65483781535902
3,10,100,3,6,1000,35.03731474019831
3,10,100,3,12,10,35.57326313542741
3,10,100,3,12,100,35.107428731919676
3,10,100,3,12,1000,35.47231385903303
3,10,100,6,1,10,36.51367437105196
3,10,100,6,1,100,34.840777646157065
3,10,100,6,1,1000,35.14320857494289
3,10,100,6,3,10,37.52626838787151
3,10,100,6,3,100,37.6095377787807
3,10,100,6,3,1000,36.2043372796061
3,10,100,6,6,10,35.793542844870785
3,10,100,6,6,100,35.875726483461285
3,10,100,6,6,1000,36.30554748765611
3,10,100,6,12,10,35.929864903707966
3,10,100,6,12,100,36.0971735913078
3,10,100,6,12,1000,35.7423690042176
3,100,1,1,1,10,12.315877629439873
3,100,1,1,1,100,12.351320973778146
3,100,1,1,1,1000,12.775634310243504
3,100,1,1,3,10,8.695652173913043
3,100,1,1,3,100,8.15594160345812
3,100,1,1,3,1000,7.979572294924992
3,100,1,1,6,10,8.164598301763553
3,100,1,1,6,100,8.641548565502939
3,100,1,1,6,1000,8.281573498964804
3,100,1,1,12,10,8.048937540244689
3,100,1,1,12,100,7.8653452886581725
3,100,1,1,12,1000,8.110300081103
3,100,1,2,1,10,12.375931288829484
3,100,1,2,1,100,12.324833306629529
3,100,1,2,1,1000,12.06986035171573
3,100,1,2,3,10,8.103727714748784
3,100,1,2,3,100,8.20411846747067
3,100,1,2,3,1000,8.407600470825626
3,100,1,2,6,10,7.095721280068119
3,100,1,2,6,100,7.006726457399103
3,100,1,2,6,1000,6.883259911894273
3,100,1,2,12,10,6.589785831960461
3,100,1,2,12,100,6.218905472636816
3,100,1,2,12,1000,6.219292244542571
3,100,1,3,1,10,11.68538275471213
3,100,1,3,1,100,12.040504256318256
3,100,1,3,1,1000,12.07933708598072
3,100,1,3,3,10,7.43052459503641
3,100,1,3,3,100,7.7369439071566735
3,100,1,3,3,1000,7.224911494834188
3,100,1,3,6,10,6.6640010662401705
3,100,1,3,6,100,6.666666666666667
3,100,1,3,6,1000,6.567713122290819
3,100,1,3,12,10,5.372011818426
3,100,1,3,12,100,5.450185306300415
3,100,1,3,12,1000,5.446919766871834
3,100,1,6,1,10,12.498281486295634
3,100,1,6,1,100,12.231817403429803
3,100,1,6,1,1000,11.666025035289726
3,100,1,6,3,10,7.547169811320755
3,100,1,6,3,100,7.335680751173709
3,100,1,6,3,1000,7.292882147024504
3,100,1,6,6,10,6.503219093451259
3,100,1,6,6,100,6.405739542630196
3,100,1,6,6,1000,6.482982171799027
3,100,1,6,12,10,5.316038488118654
3,100,1,6,12,100,5.410377103284099
3,100,1,6,12,1000,5.269536807714602
3,100,2,1,1,10,11.873664212776063
3,100,2,1,1,100,11.748810432943664
3,100,2,1,1,1000,12.06330824165219
3,100,2,1,3,10,8.126777732629012
3,100,2,1,3,100,8.032128514056225
3,100,2,1,3,1000,8.066467693796886
3,100,2,1,6,10,7.582650894752805
3,100,2,1,6,100,8.09192425958893
3,100,2,1,6,1000,7.56372437788367
3,100,2,1,12,10,7.682261657832066
3,100,2,1,12,100,7.18494036499497
3,100,2,1,12,1000,7.6452599388379205
3,100,2,2,1,10,12.018219620945352
3,100,2,2,1,100,11.47868408365665
3,100,2,2,1,1000,11.629664949352808
3,100,2,2,3,10,7.706535141800247
3,100,2,2,3,100,7.728572532653219
3,100,2,2,3,1000,7.474400179385604
3,100,2,2,6,10,6.729927989770509
3,100,2,2,6,100,7.177205196296562
3,100,2,2,6,1000,6.995942353435008
3,100,2,2,12,10,6.152710268873439
3,100,2,2,12,100,6.137605106487449
3,100,2,2,12,1000,6.097560975609756
3,100,2,3,1,10,10.949064949853282
3,100,2,3,1,100,11.77287764448264
3,100,2,3,1,1000,11.218434130964
3,100,2,3,3,10,6.827802813054759
3,100,2,3,3,100,6.838074398249453
3,100,2,3,3,1000,6.914194842010648
3,100,2,3,6,10,6.30715862503942
3,100,2,3,6,100,6.366588145412873
3,100,2,3,6,1000,6.358491765753163
3,100,2,3,12,10,5.366822304513498
3,100,2,3,12,100,5.227664802132887
3,100,2,3,12,1000,5.564520616548885
3,100,2,6,1,10,10.93984180988743
3,100,2,6,1,100,10.749451777959324
3,100,2,6,1,1000,11.028398125172318
3,100,2,6,3,10,6.771856165775039
3,100,2,6,3,100,6.87757909215956
3,100,2,6,3,1000,6.995452955578874
3,100,2,6,6,10,6.180851721367205
3,100,2,6,6,100,6.2948508120357545
3,100,2,6,6,1000,6.144015728680265
3,100,2,6,12,10,5.070222582771383
3,100,2,6,12,100,5.274539796402764
3,100,2,6,12,1000,5.236973029588897
3,100,3,1,1,10,11.459216647949946
3,100,3,1,1,100,11.695496064465575
3,100,3,1,1,1000,11.84567455193736
3,100,3,1,3,10,7.839448102853559
3,100,3,1,3,100,7.769404086706549
3,100,3,1,3,1000,7.37571913261543
3,100,3,1,6,10,7.406858751203615
3,100,3,1,6,100,7.851758793969849
3,100,3,1,6,1000,7.791803023219573
3,100,3,1,12,10,7.328691828508611
3,100,3,1,12,100,7.125044531528322
3,100,3,1,12,1000,6.879944960440317
3,100,3,2,1,10,11.137841931747305
3,100,3,2,1,100,10.787486515641856
3,100,3,2,1,1000,10.528754027248416
3,100,3,2,3,10,7.332991127080736
3,100,3,2,3,100,7.509762691498949
3,100,3,2,3,1000,7.384978952809984
3,100,3,2,6,10,6.742179072276159
3,100,3,2,6,100,6.885629690835227
3,100,3,2,6,1000,6.528267397832615
3,100,3,2,12,10,6.0779189205616
3,100,3,2,12,100,6.076810889645114
3,100,3,2,12,1000,6.703760809814306
3,100,3,3,1,10,10.677372512172203
3,100,3,3,1,100,10.960826007847952
3,100,3,3,1,1000,10.86200903719152
3,100,3,3,3,10,6.978854072161351
3,100,3,3,3,100,6.856829402084476
3,100,3,3,3,1000,6.725854183481302
3,100,3,3,6,10,6.066120715802245
3,100,3,3,6,100,6.018295618680789
3,100,3,3,6,1000,6.233636703652911
3,100,3,3,12,10,5.17250297418921
3,100,3,3,12,100,5.492996429552321
3,100,3,3,12,1000,5.167958656330749
3,100,3,6,1,10,10.8229793497554
3,100,3,6,1,100,10.780276406287056
3,100,3,6,1,1000,11.248720458047897
3,100,3,6,3,10,6.625588020936858
3,100,3,6,3,100,6.619009796134498
3,100,3,6,3,1000,6.958942240779401
3,100,3,6,6,10,6.1781786729272214
3,100,3,6,6,100,6.083465141744738
3,100,3,6,6,1000,5.792735909169901
3,100,3,6,12,10,5.0715082665584745
3,100,3,6,12,100,5.176519308417021
3,100,3,6,12,1000,5.01353654868144
3,100,10,1,1,10,11.312857062051021
3,100,10,1,1,100,11.250871942575548
3,100,10,1,1,1000,10.850458974414616
3,100,10,1,3,10,7.649938800489596
3,100,10,1,3,100,7.400281210686006
3,100,10,1,3,1000,7.556865412227008
3,100,10,1,6,10,7.711289327575571
3,100,10,1,6,100,7.442691277165824
3,100,10,1,6,1000,7.2907553222513855
3,100,10,1,12,10,6.833401667350007
3,100,10,1,12,100,6.912760956726117
3,100,10,1,12,1000,6.875214850464077
3,100,10,2,1,10,10.11510995124517
3,100,10,2,1,100,10.265781071952858
3,100,10,2,1,1000,10.465286644201186
3,100,10,2,3,10,7.175145296692258
3,100,10,2,3,100,6.884207627702051
3,100,10,2,3,1000,6.991051454138702
3,100,10,2,6,10,6.433764395547835
3,100,10,2,6,100,6.333122229259025
3,100,10,2,6,1000,6.333924499619965
3,100,10,2,12,10,5.866823115283074
3,100,10,2,12,100,5.600044800358403
3,100,10,2,12,1000,6.024096385542169
3,100,10,3,1,10,10.045405231647045
3,100,10,3,1,100,9.690861517588914
3,100,10,3,1,1000,10.268100093439712
3,100,10,3,3,10,6.593696426216537
3,100,10,3,3,100,6.538511834706421
3,100,10,3,3,1000,6.5342394145321485
3,100,10,3,6,10,6.216585851050603
3,100,10,3,6,100,5.98766540925693
3,100,10,3,6,1000,5.885815185403178
3,100,10,3,12,10,5.022601707684581
3,100,10,3,12,100,4.976857612103718
3,100,10,3,12,1000,5.013787916771121
3,100,10,6,1,10,10.171077523952889
3,100,10,6,1,100,10.292831043178426
3,100,10,6,1,1000,10.041874617153532
3,100,10,6,3,10,6.217358865953742
3,100,10,6,3,100,6.234025310142759
3,100,10,6,3,1000,6.138358602909582
3,100,10,6,6,10,5.8809691837214775
3,100,10,6,6,100,5.6993046848284505
3,100,10,6,6,1000,5.681495369581274
3,100,10,6,12,10,4.75352949565052
3,100,10,6,12,100,4.760317989241681
3,100,10,6,12,1000,4.762358319839985
3,100,100,1,1,10,11.035335143128298
3,100,100,1,1,100,11.011760560278377
3,100,100,1,1,1000,10.886723640520385
3,100,100,1,3,10,7.965588657001752
3,100,100,1,3,100,7.761564731449861
3,100,100,1,3,1000,7.679901697258275
3,100,100,1,6,10,7.78089013383131
3,100,100,1,6,100,7.163836951070993
3,100,100,1,6,1000,7.849293563579278
3,100,100,1,12,10,7.7000077000077
3,100,100,1,12,100,7.472166180975865
3,100,100,1,12,1000,7.479431563201197
3,100,100,2,1,10,11.283879849247365
3,100,100,2,1,100,10.838815967743683
3,100,100,2,1,1000,10.02234984014352
3,100,100,2,3,10,6.923769300006923
3,100,100,2,3,100,7.322788517867604
3,100,100,2,3,1000,6.8979788921845895
3,100,100,2,6,10,6.224324660774306
3,100,100,2,6,100,7.043741635556808
3,100,100,2,6,1000,6.280223575959305
3,100,100,2,12,10,5.498735290883097
3,100,100,2,12,100,5.420641803989592
3,100,100,2,12,1000,5.4558350155491295
3,100,100,3,1,10,10.571495020825846
3,100,100,3,1,100,10.689585137200826
3,100,100,3,1,1000,10.299403664527825
3,100,100,3,3,10,6.996921354603974
3,100,100,3,3,100,6.996431819771916
3,100,100,3,3,1000,6.945891505174689
3,100,100,3,6,10,5.915409642117717
3,100,100,3,6,100,5.773005426625101
3,100,100,3,6,1000,5.790387955993052
3,100,100,3,12,10,5.009518084360285
3,100,100,3,12,100,4.917146088410287
3,100,100,3,12,1000,5.167157546633597
3,100,100,6,1,10,10.000200004000082
3,100,100,6,1,100,10.629703643862408
3,100,100,6,1,1000,11.194823513607307
3,100,100,6,3,10,6.499415052645262
3,100,100,6,3,100,6.612007405448294
3,100,100,6,3,1000,6.680472977486806
3,100,100,6,6,10,6.123323740126141
3,100,100,6,6,100,5.7683433317951085
3,100,100,6,6,1000,6.046314771146986
3,100,100,6,12,10,4.829051574270813
3,100,100,6,12,100,5.097099750242112
3,100,100,6,12,1000,5.000500050005001
3,1000,1,1,1,10,21.401819154628143
3,1000,1,1,1,100,24.22363257594109
3,1000,1,1,1,1000,24.18906170629641
3,1000,1,1,3,10,5.928736586233474
3,1000,1,1,3,100,5.544466622310933
3,1000,1,1,3,1000,5.405113237122317
3,1000,1,1,6,10,6.103515625
3,1000,1,1,6,100,6.230917814194031
3,1000,1,1,6,1000,5.7537399309551205
3,1000,1,1,12,10,5.578489345085351
3,1000,1,1,12,100,5.985156811108451
3,1000,1,1,12,1000,5.523336095001381
3,1000,1,2,1,10,24.98126405196103
3,1000,1,2,1,100,24.848424609879732
3,1000,1,2,1,1000,23.890866521728743
3,1000,1,2,3,10,7.066139061616733
3,1000,1,2,3,100,7.294478080093369
3,1000,1,2,3,1000,7.978299026647519
3,1000,1,2,6,10,4.84402247626429
3,1000,1,2,6,100,4.557054320087495
3,1000,1,2,6,1000,5.000750112516878
3,1000,1,2,12,10,3.669994128009395
3,1000,1,2,12,100,3.606853020739405
3,1000,1,2,12,1000,3.6760651398742787
3,1000,1,3,1,10,30.09691205682297
3,1000,1,3,1,100,30.025521693439423
3,1000,1,3,1,1000,27.60372098158832
3,1000,1,3,3,10,6.251953735542357
3,1000,1,3,3,100,10.179256710674986
3,1000,1,3,3,1000,5.149860953754248
3,1000,1,3,6,10,4.11946446961895
3,1000,1,3,6,100,3.828630498870554
3,1000,1,3,6,1000,4.233162595775304
3,1000,1,3,12,10,3.588988981803826
3,1000,1,3,12,100,4.13992962119644
3,1000,1,3,12,1000,4.255500234052513
3,1000,1,6,1,10,36.268678369360224
3,1000,1,6,1,100,34.97971176717503
3,1000,1,6,1,1000,36.83241252302026
3,1000,1,6,3,10,5.577867023650156
3,1000,1,6,3,100,5.918560606060606
3,1000,1,6,3,1000,6.046314771146986
3,1000,1,6,6,10,3.7943464238284954
3,1000,1,6,6,100,3.5851288853834293
3,1000,1,6,6,1000,3.6288420365061507
3,1000,1,6,12,10,3.0899483978617557
3,1000,1,6,12,100,4.683182690956774
3,1000,1,6,12,1000,3.1972375867250697
3,1000,2,1,1,10,24.08361832281682
3,1000,2,1,1,100,22.05071664829107
3,1000,2,1,1,1000,24.95508085446197
3,1000,2,1,3,10,5.219751539826704
3,1000,2,1,3,100,5.5426227690943355
3,1000,2,1,3,1000,5.45048236768954
3,1000,2,1,6,10,6.099048548426445
3,1000,2,1,6,100,5.6750468191362575
3,1000,2,1,6,1000,5.319714863283328
3,1000,2,1,12,10,5.246039240373518
3,1000,2,1,12,100,4.7757772577486985
3,1000,2,1,12,1000,5.929088106249259
3,1000,2,2,1,10,24.529042386185242
3,1000,2,2,1,100,25.3318471982977
3,1000,2,2,1,1000,23.990595686490895
3,1000,2,2,3,10,5.466273095003826
3,1000,2,2,3,100,6.357279084551812
3,1000,2,2,3,1000,6.845095489082072
3,1000,2,2,6,10,4.376176097326156
3,1000,2,2,6,100,4.793634053976319
3,1000,2,2,6,1000,4.620858555519615
3,1000,2,2,12,10,3.512222534419781
3,1000,2,2,12,100,3.679446611229671
3,1000,2,2,12,1000,3.402286336418073
3,1000,2,3,1,10,27.584684982897496
3,1000,2,3,1,100,29.544715927556357
3,1000,2,3,1,1000,28.725726760887053
3,1000,2,3,3,10,5.523031039434442
3,1000,2,3,3,100,5.802146794313896
3,1000,2,3,3,1000,5.307292219509606
3,1000,2,3,6,10,4.24322145372767
3,1000,2,3,6,100,3.782434374763598
3,1000,2,3,6,1000,4.043181174948449
3,1000,2,3,12,10,3.827018752391887
3,1000,2,3,12,100,4.165104752384522
3,1000,2,3,12,1000,3.5313228335334417
3,1000,2,6,1,10,35.21870817778404
3,1000,2,6,1,100,34.75238922675934
3,1000,2,6,1,1000,32.16882197773918
3,1000,2,6,3,10,5.159692482328054
3,1000,2,6,3,100,5.350741077639253
3,1000,2,6,3,1000,5.727704908643107
3,1000,2,6,6,10,3.952569169960474
3,1000,2,6,6,100,3.863390511512904
3,1000,2,6,6,1000,3.99536537616365
3,1000,2,6,12,10,3.3444816053511706
3,1000,2,6,12,100,3.0454379339749056
3,1000,2,6,12,1000,3.6025650262987248
3,1000,3,1,1,10,20.575284967696803
3,1000,3,1,1,100,20.059375752226593
3,1000,3,1,1,1000,22.766596849103
3,1000,3,1,3,10,5.88754783632617
3,1000,3,1,3,100,5.600044800358403
3,1000,3,1,3,1000,5.135579293344289
3,1000,3,1,6,10,5.173841059602649
3,1000,3,1,6,100,5.577244841048522
3,1000,3,1,6,1000,5.861664712778429
3,1000,3,1,12,10,4.86902327393125
3,1000,3,1,12,100,5.505092210294523
3,1000,3,1,12,1000,5.097099750242112
3,1000,3,2,1,10,23.40330922792483
3,1000,3,2,1,100,23.758612497030175
3,1000,3,2,1,1000,22.99960900664689
3,1000,3,2,3,10,6.857299595419324
3,1000,3,2,3,100,5.885468777588135
3,1000,3,2,3,1000,5.7676779328642285
3,1000,3,2,6,10,4.1312071387259355
3,1000,3,2,6,100,4.311645755184754
3,1000,3,2,6,1000,4.668098216786481
3,1000,3,2,12,10,3.7009622501850483
3,1000,3,2,12,100,3.378834977699689
3,1000,3,2,12,1000,3.222583867745158
3,1000,3,3,1,10,28.1064672981253
3,1000,3,3,1,100,27.763125017351953
3,1000,3,3,1,1000,27.96576989764528
3,1000,3,3,3,10,6.386511687316387
3,1000,3,3,3,100,4.826953709513925
3,1000,3,3,3,1000,6.803646754660498
3,1000,3,3,6,10,3.6484366448976613
3,1000,3,3,6,100,3.7455989212675105
3,1000,3,3,6,1000,3.924338748920807
3,1000,3,3,12,10,3.2820243526206965
3,1000,3,3,12,100,3.2663726931242856
3,1000,3,3,12,1000,3.696721008465491
3,1000,3,6,1,10,32.99458888742246
3,1000,3,6,1,100,35.92341128713583
3,1000,3,6,1,1000,36.54703603537753
3,1000,3,6,3,10,6.394270733422853
3,1000,3,6,3,100,6.583711896767397
3,1000,3,6,3,1000,4.324137334601747
3,1000,3,6,6,10,3.7234240607662805
3,1000,3,6,6,100,3.493938017539569
3,1000,3,6,6,1000,3.4318267613850852
3,1000,3,6,12,10,3.03988326848249
3,1000,3,6,12,100,2.9797377830750893
3,1000,3,6,12,1000,2.8935185185185186
3,1000,10,1,1,10,11.291014610572905
3,1000,10,1,1,100,10.242543428384135
3,1000,10,1,1,1000,11.118399839895043
3,1000,10,1,3,10,5.443658138268916
3,1000,10,1,3,100,5.536178929302995
3,1000,10,1,3,1000,5.115874558755819
3,1000,10,1,6,10,4.7281323877068555
3,1000,10,1,6,100,4.937296336526118
3,1000,10,1,6,1000,4.9603174603174605
3,1000,10,1,12,10,4.697261496547513
3,1000,10,1,12,100,4.969437956567112
3,1000,10,1,12,1000,4.988775255674732
3,1000,10,2,1,10,20.721094073767095
3,1000,10,2,1,100,19.315833188464584
3,1000,10,2,1,1000,19.735543714229326
3,1000,10,2,3,10,5.598163802272855
3,1000,10,2,3,100,6.648494116082707
3,1000,10,2,3,1000,6.781040211568454
3,1000,10,2,6,10,4.050879040751843
3,1000,10,2,6,100,4.601721043670333
3,1000,10,2,6,1000,4.511820970943873
3,1000,10,2,12,10,3.3871896487484334
3,1000,10,2,12,100,3.621220351258374
3,1000,10,2,12,1000,3.486142583231654
3,1000,10,3,1,10,28.002576237013805
3,1000,10,3,1,100,28.989708653428032
3,1000,10,3,1,1000,27.25909772386534
3,1000,10,3,3,10,4.676393565282454
3,1000,10,3,3,100,4.655710228595372
3,1000,10,3,3,1000,4.70566091007482
3,1000,10,3,6,10,3.632796890325862
3,1000,10,3,6,100,3.914813654870028
3,1000,10,3,6,1000,3.337560910486616
3,1000,10,3,12,10,3.223726627981947
3,1000,10,3,12,100,3.2868787799105967
3,1000,10,3,12,1000,3.0686142138210384
3,1000,10,6,1,10,34.3006105508678
3,1000,10,6,1,100,32.36769703835572
3,1000,10,6,1,1000,37.723037458976194
3,1000,10,6,3,10,4.54297655824096
3,1000,10,6,3,100,5.64620857094461
3,1000,10,6,3,1000,4.51304269338388
3,1000,10,6,6,10,3.530574777573789
3,1000,10,6,6,100,3.3786066626123388
3,1000,10,6,6,1000,3.590535348820509
3,1000,10,6,12,10,4.354452427607228
3,1000,10,6,12,100,3.026176426085641
3,1000,10,6,12,1000,3.0623181748583677
3,1000,100,1,1,10,10.243172925245323
3,1000,100,1,1,100,8.629616845012082
3,1000,100,1,1,1000,9.274717121127805
3,1000,100,1,3,10,4.925137903861308
3,1000,100,1,3,100,4.962532876780308
3,1000,100,1,3,1000,5.34159500026708
3,1000,100,1,6,10,5.526999392030067
3,1000,100,1,6,100,4.884243430692586
3,1000,100,1,6,1000,4.661787329262039
3,1000,100,1,12,10,5.1440329218107
3,1000,100,1,12,100,5.286250462546915
3,1000,100,1,12,1000,5.049229992426155
3,1000,100,2,1,10,9.935419771485344
3,1000,100,2,1,100,10.802752541347536
3,1000,100,2,1,1000,9.926543577526305
3,1000,100,2,3,10,5.438033607047691
3,1000,100,2,3,100,5.618293162537221
3,1000,100,2,3,1000,4.641448131817127
3,1000,100,2,6,10,4.0884745901304225
3,1000,100,2,6,100,4.507956543298922
3,1000,100,2,6,1000,3.9051821767485455
3,1000,100,2,12,10,3.2350943029989323
3,1000,100,2,12,100,3.4066907406145672
3,1000,100,2,12,1000,3.229765519023319
3,1000,100,3,1,10,27.480076944215444
3,1000,100,3,1,100,28.41312686461145
3,1000,100,3,1,1000,28.070963395463732
3,1000,100,3,3,10,4.523863379325944
3,1000,100,3,3,100,4.593899301727306
3,1000,100,3,3,1000,4.348204191668841
3,1000,100,3,6,10,3.8211692777990063
3,1000,100,3,6,100,3.5278346151132434
3,1000,100,3,6,1000,3.5739814152966405
3,1000,100,3,12,10,2.8785261945883707
3,1000,100,3,12,100,3.4782608695652173
3,1000,100,3,12,1000,3.2139872726104004
3,1000,100,6,1,10,34.49108405477184
3,1000,100,6,1,100,31.674638117259512
3,1000,100,6,1,1000,31.626553654448273
3,1000,100,6,3,10,4.835589941972921
3,1000,100,6,3,100,4.5524902121460435
3,1000,100,6,3,1000,4.265665657125794
3,1000,100,6,6,10,3.3729087965461413
3,1000,100,6,6,100,3.33667000333667
3,1000,100,6,6,1000,3.583715596330275
3,1000,100,6,12,10,3.4533964153745207
3,1000,100,6,12,100,3.2318531445931096
3,1000,100,6,12,1000,3.1581606872157657
3,10000,1,1,1,10,20.043695255657333
3,10000,1,1,1,100,13.63921547232603
3,10000,1,1,1,1000,15.639173000531732
3,10000,1,1,3,10,16.427374576995106
3,10000,1,1,3,100,13.795957784369179
3,10000,1,1,3,1000,15.264845061822623
3,10000,1,1,6,10,14.260656275401793
3,10000,1,1,6,100,15.790803436078827
3,10000,1,1,6,1000,16.624274766013333
3,10000,1,1,12,10,17.101617813045117
3,10000,1,1,12,100,16.71346436689397
3,10000,1,1,12,1000,15.649942095214247
3,10000,1,2,1,10,12.512512512512513
3,10000,1,2,1,100,15.410695022345507
3,10000,1,2,1,1000,15.810776625347836
3,10000,1,2,3,10,11.957574525583231
3,10000,1,2,3,100,13.731548232063165
3,10000,1,2,3,1000,13.634752256551499
3,10000,1,2,6,10,8.746610688358261
3,10000,1,2,6,100,9.59232613908873
3,10000,1,2,6,1000,8.679802100512108
3,10000,1,2,12,10,7.178750897343862
3,10000,1,2,12,100,9.150805270863836
3,10000,1,2,12,1000,6.204243702692642
3,10000,1,3,1,10,15.651901706057286
3,10000,1,3,1,100,15.775110031392469
3,10000,1,3,1,1000,13.461849119595069
3,10000,1,3,3,10,13.450080027976167
3,10000,1,3,3,100,14.336712018465684
3,10000,1,3,3,1000,12.185908215739317
3,10000,1,3,6,10,10.19077123756726
3,10000,1,3,6,100,9.208103130755065
3,10000,1,3,6,1000,9.270418095856122
3,10000,1,3,12,10,8.193363375665712
3,10000,1,3,12,100,5.344735435595938
3,10000,1,3,12,1000,6.150061500615006
3,10000,1,6,1,10,18.217922792443204
3,10000,1,6,1,100,18.20134325913252
3,10000,1,6,1,1000,21.903885749331934
3,10000,1,6,3,10,16.357242168970313
3,10000,1,6,3,100,16.78218403343011
3,10000,1,6,3,1000,16.41577884662738
3,10000,1,6,6,10,10.420140046682228
3,10000,1,6,6,100,12.229573554770147
3,10000,1,6,6,1000,12.204796485018612
3,10000,1,6,12,10,14.640216675206792
3,10000,1,6,12,100,13.011176600700002
3,10000,1,6,12,1000,8.1799591002045
3,10000,2,1,1,10,18.662983837855997
3,10000,2,1,1,100,18.6039589224587
3,10000,2,1,1,1000,16.39209900827801
3,10000,2,1,3,10,16.54150263009892
3,10000,2,1,3,100,15.417109908576538
3,10000,2,1,3,1000,14.100792464536507
3,10000,2,1,6,10,16.673336001067092
3,10000,2,1,6,100,15.188796743521978
3,10000,2,1,6,1000,14.426059233399213
